	MT2.141698	CA1.141704	BB2.141659	CO2.141657	TL3.141709	SN3.141650	SK2.141662	CR1.141682	CF3.141691	BZ1.141724	TL1.141653	GB3.141652	CM1.141723	CL1.141697	HF1.141663	PE7.141734	HF2.141686	GB2.141732	CF1.141675	IE2.141655	PE1.141715	MP2.141695	SN1.141681	DF3.141696	BP1.141702	SR1.141680	SP1.141656	LQ2.141729	VC2.141694	HJ1.141718	KP3.141658	HJ2.141717	SK3.141716	PE6.141700	PE4.141683	SK1.141669	MP1.141661	BF2.141708	BF1.141647	AR3.141705	CF2.141679	SA1.141670	LQ3.141712	AR1.141727	SR3.141674	MT1.141719	IT2.141720	CL3.141664	SF1.141728	SP2.141678	IE1.141648	MD2.141689	KP1.141713	PE5.141692	TL2.141706	HI4.141735	SB1.141730	HI3.141676	CL4.141667	PE3.141731	CO1.141714	RT1.141654	RT2.141710	KP4.141733	DF1.141684	CL2.141671	MD5.141688	IT1.141711	AR2.141703	CO3.141651	HI2.141672	DF2.141726	JT1.141699	GB1.141665	CC1.141721	SF2.141677	VC1.141722
TL1.141653	0.701678130683	0.698575139895	0.740716481154	0.611617953821	0.67286479688	0.583807556924	0.742400732706	0.579824563629	0.576781207626	0.76748481807	0.0	0.61789572581	0.650737066965	0.573951892207	0.763958747648	0.652795888116	0.607990632311	0.665652272039	0.676848023492	0.639496822247	0.578819790803	0.763332547854	0.625394618704	0.677973711639	0.643259254526	0.664543113278	0.68776758646	0.639154526515	0.608903820701	0.616184188104	0.666532026187	0.590313259013	0.710211899054	0.643272132995	0.63301526395	0.711629317917	0.790114447638	0.708484100047	0.588915285793	0.739354552245	0.780293074221	0.615224040933	0.609507009231	0.633753248497	0.641223551335	0.650454065503	0.688808157896	0.627635952917	0.763277565399	0.721391963299	0.732933778071	0.703214597147	0.709265300117	0.727363811097	0.676664748419	0.698221952934	0.586539177877	0.678355658879	0.619273812078	0.664343413011	0.786822081346	0.698591811611	0.742578447847	0.672477899258	0.660890139752	0.707582440698	0.68267145675	0.69450430974	0.555103765408	0.663759036791	0.687532341886	0.706023792849	0.761978326587	0.712233126054	0.643045089521	0.692072117381	0.788182876064
GB3.141652	0.723405709421	0.750978599312	0.760863599319	0.614805933869	0.541209509056	0.559232377906	0.763231556762	0.592785302934	0.536785019712	0.778341140334	0.61789572581	0.0	0.651887338124	0.649859115734	0.763505611809	0.623082263296	0.679906170593	0.682097391351	0.607275419054	0.47989618319	0.558068694746	0.778459933422	0.662843626164	0.744191811662	0.70630203589	0.611635726385	0.686932621964	0.618855195415	0.632797877948	0.691858377318	0.737240933539	0.568115468658	0.728633994458	0.536043321049	0.593373896475	0.727306934921	0.808222184229	0.677224341261	0.663430387984	0.765096971398	0.793415741911	0.645793622468	0.567783789945	0.575421809634	0.702448361812	0.533818457742	0.63050963653	0.704545886256	0.770422918581	0.736098269083	0.782143096151	0.750626833119	0.756142927476	0.747042201249	0.750063527483	0.719585971278	0.670769857346	0.655469322307	0.503660645019	0.679931955873	0.784846366474	0.742190284918	0.777669170833	0.643432971753	0.631454960108	0.715685677309	0.73997443488	0.612504059396	0.598126829287	0.716331009803	0.704636770947	0.70119420278	0.685396967456	0.65102567388	0.67347671478	0.685587015046	0.795903573241
CM1.141723	0.732428537619	0.785407257395	0.813131715342	0.668859674009	0.619322658068	0.68866323918	0.817763951852	0.688147801477	0.642515707129	0.813531895451	0.650737066965	0.651887338124	0.0	0.730409147571	0.796783518756	0.57635879862	0.777108180657	0.740517988335	0.653193169934	0.665469334145	0.691809618033	0.80426846855	0.736256629155	0.775265568288	0.744106653991	0.62914746769	0.740109792062	0.562088689047	0.736405770513	0.75632214782	0.765099752971	0.615216219473	0.770222729651	0.624402681599	0.705225132427	0.816726520203	0.784837797027	0.667697967941	0.714007042844	0.814327912835	0.790644388737	0.702162714027	0.6591770259	0.62726159583	0.755262838868	0.625918000388	0.672687535974	0.722555712194	0.801247727397	0.802640337394	0.792794089524	0.792987459119	0.802523207994	0.767607307046	0.76305272702	0.757612609585	0.729352945579	0.546621099707	0.620047765016	0.752321955101	0.822498097914	0.717834115207	0.818831282778	0.737950076385	0.541947058133	0.719734604212	0.69133631346	0.678138129843	0.671455493225	0.760125477271	0.769307905765	0.769806872569	0.758738225701	0.623031822733	0.765021529076	0.733997634204	0.823556874858
CL1.141697	0.69954159793	0.65813608868	0.694752965114	0.635726559161	0.681721380256	0.557596604974	0.702547210291	0.558805433879	0.628221092985	0.719090463059	0.573951892207	0.649859115734	0.730409147571	0.0	0.76949033479	0.688469142929	0.583912007245	0.642621594503	0.740453288116	0.608194611875	0.603444631008	0.745547617226	0.553624269786	0.669726072284	0.659954644281	0.716822314233	0.651442955673	0.700609205659	0.55808440019	0.577556533751	0.644989351228	0.704520734848	0.67109306704	0.688940774769	0.638866502216	0.664821048319	0.781553667162	0.784784161698	0.628928861131	0.698687143741	0.766969120228	0.580616234218	0.69786995335	0.636163010893	0.581866935414	0.667441524306	0.774365005922	0.632961411475	0.719568105178	0.683001085923	0.708257360741	0.672876783106	0.688604534907	0.726621080567	0.653487354123	0.670555842835	0.551848309855	0.71282366868	0.651723855999	0.637818479996	0.781752220542	0.689607722497	0.704710228781	0.666730065602	0.714619380849	0.695302373061	0.72207520614	0.752662128159	0.55611871384	0.637610364325	0.676232418577	0.667312473496	0.710825553575	0.771462654834	0.625639200337	0.6673408635	0.77258980636
HF1.141663	0.781929854877	0.787443350419	0.701584219537	0.798856311307	0.79954133926	0.763287857905	0.718801520415	0.757081612647	0.797082089844	0.676180792262	0.763958747648	0.763505611809	0.796783518756	0.76949033479	0.0	0.791884960402	0.738824858265	0.67996886267	0.844229918975	0.773973712072	0.754870711342	0.74767893416	0.765687213281	0.725325585798	0.767795932699	0.859386419018	0.779592741263	0.810537340811	0.792310092255	0.741186637026	0.748551142549	0.810345356516	0.755723017533	0.809876808379	0.776792781962	0.718224757373	0.691451273685	0.886996809501	0.765989298906	0.70054854872	0.718719566867	0.763516342308	0.818732233837	0.791758712893	0.769892567953	0.817424271206	0.84988910495	0.769442532957	0.762485955375	0.715967174464	0.747459334916	0.709081022999	0.768378491802	0.748575094794	0.747140352589	0.770379444327	0.755015183488	0.813434355611	0.782591296467	0.691903513905	0.581376043515	0.774493129765	0.706500723668	0.747181898802	0.813131561376	0.779629511962	0.796117914815	0.843486639159	0.773667127149	0.75586127484	0.814836906133	0.762974703625	0.834465563743	0.86399964263	0.723627410917	0.764469079194	0.600801032203
PE7.141734	0.719802986644	0.774451629137	0.781646037335	0.672312344869	0.635563165611	0.670944896276	0.784380970094	0.650675895164	0.638827153174	0.797602439106	0.652795888116	0.623082263296	0.57635879862	0.688469142929	0.791884960402	0.0	0.720703380974	0.732668871149	0.641919961292	0.651408064239	0.669319693844	0.788263977955	0.70871419488	0.76158687167	0.726198541154	0.665841619224	0.709010186346	0.58972626899	0.718011947538	0.750898346467	0.744349111677	0.63898382778	0.743015633589	0.643138656695	0.645318508876	0.783121034688	0.795109384722	0.692494616948	0.662521769868	0.758264423265	0.771982492976	0.653432130846	0.636970121484	0.636813072889	0.734356909401	0.619078661969	0.689966361843	0.723874235505	0.773898770169	0.775090463044	0.785930052473	0.759946382107	0.787087506899	0.767783625246	0.75420305566	0.751196662674	0.698063524541	0.619243721945	0.612951362287	0.739613719702	0.810490726306	0.732345563792	0.79189171523	0.703703722891	0.608006463341	0.745429241572	0.697163140931	0.651922888022	0.669047980689	0.716311583619	0.736712006573	0.765414097754	0.733835855882	0.715725365039	0.74024842167	0.721669842323	0.805686322006
HF2.141686	0.670031653963	0.642377326541	0.670346817108	0.629049384807	0.750015427505	0.612187296937	0.644795557007	0.607379183764	0.673873081997	0.706339239166	0.607990632311	0.679906170593	0.777108180657	0.583912007245	0.738824858265	0.720703380974	0.0	0.623341372459	0.767502371359	0.690142042235	0.623242849168	0.705303054667	0.588651090598	0.603926305277	0.6443241919	0.76853778717	0.647359717997	0.769707465284	0.585201193913	0.546832634952	0.597228595026	0.721074140996	0.607615011168	0.749027796836	0.682971477409	0.61971748908	0.737154702017	0.817835417394	0.648527747869	0.641722811563	0.709613476067	0.622023005007	0.744182741901	0.688138971514	0.548425685134	0.729023583672	0.803759950777	0.609777891382	0.703994349557	0.623818643706	0.678104097684	0.603690906043	0.645955243723	0.663542767003	0.635937466032	0.638908047574	0.555610352532	0.770715603288	0.736102171794	0.622135587669	0.723535914622	0.690234895061	0.687676734791	0.658718564849	0.751679524483	0.712475366399	0.715191246935	0.786047780681	0.632011521017	0.637999693901	0.668256792393	0.591410424311	0.769487434742	0.803303765392	0.57577227004	0.671669758744	0.752353863378
GB2.141732	0.675901663947	0.735858984478	0.651855937447	0.682072096742	0.708413963655	0.636383707513	0.655643093619	0.610234843768	0.700002730301	0.667555300666	0.665652272039	0.682097391351	0.740517988335	0.642621594503	0.67996886267	0.732668871149	0.623341372459	0.0	0.775082411982	0.688870554812	0.676055856557	0.68824060089	0.661387493816	0.607597086439	0.670047933311	0.779703765637	0.677183080245	0.750647514739	0.623484681354	0.62669757464	0.602559593662	0.733599729428	0.633255674659	0.729659735996	0.685173860926	0.61653523879	0.667422392522	0.821225554081	0.679472527302	0.620625939674	0.700352616817	0.665433703804	0.762857146892	0.678182341541	0.67173916165	0.723718756003	0.804164367664	0.662543839183	0.665543803056	0.581433893612	0.684232020146	0.600125357643	0.698737015264	0.682860320975	0.652131136334	0.705365276823	0.604627866205	0.739322434495	0.70524648449	0.582434706507	0.664996001602	0.68299050682	0.640331372165	0.641694208214	0.742227921757	0.664927746447	0.720634700857	0.783679578591	0.654470462686	0.625308372382	0.717119644081	0.640280059461	0.794274220118	0.775648637707	0.559622627222	0.614305433278	0.728950719893
CF1.141675	0.812986636939	0.837320063487	0.834712886289	0.674162447688	0.678450758521	0.664310927521	0.85059365466	0.662677098668	0.61148908656	0.832354869493	0.676848023492	0.607275419054	0.653193169934	0.740453288116	0.844229918975	0.641919961292	0.767502371359	0.775082411982	0.0	0.630736643438	0.70272089946	0.84147640971	0.739354683306	0.825292150893	0.774349528666	0.543334793961	0.802200442506	0.590546637448	0.732619421176	0.786399687111	0.815186585444	0.542470460415	0.805380497004	0.579458381761	0.709207377982	0.812511956378	0.866965471866	0.552421212108	0.704236317467	0.837324910948	0.869710915629	0.751799779215	0.521535494816	0.657579411457	0.783001985872	0.58871135846	0.515065976451	0.804057888993	0.850246139602	0.827044333011	0.845014518631	0.833873906629	0.843212428512	0.820833254521	0.841069593399	0.796961645161	0.772280843384	0.657356779017	0.574320532464	0.780333122622	0.83482894528	0.830650595032	0.858134833359	0.710662185552	0.617180536299	0.810621436236	0.78126431231	0.404293230402	0.7014022024	0.762823532537	0.781126856237	0.798703856224	0.742008424564	0.589458144671	0.790531660352	0.774798292035	0.83558423143
IE2.141655	0.743433522399	0.754773504323	0.738160913689	0.658391763147	0.558858931696	0.541673731551	0.764298846136	0.596836885374	0.543481777647	0.776526652289	0.639496822247	0.47989618319	0.665469334145	0.608194611875	0.773973712072	0.651408064239	0.690142042235	0.688870554812	0.630736643438	0.0	0.599877936377	0.787131358667	0.627248498247	0.751973874359	0.728553305596	0.642549389954	0.733228319535	0.637807039431	0.649708301125	0.697238471152	0.738861666311	0.579565721282	0.730865162668	0.54425803595	0.581657928499	0.733273949626	0.817997421056	0.674269940433	0.685947115848	0.763739290086	0.800955974131	0.677496015144	0.52857108149	0.61467274546	0.726986341899	0.550400215536	0.62955533914	0.731132350058	0.797302761924	0.745029809238	0.764892547077	0.746524644815	0.77446656592	0.765149848035	0.747220316134	0.737660911419	0.662352212001	0.655470269853	0.520057040658	0.693052511909	0.777538138971	0.761739312987	0.781580357388	0.642001306845	0.638164066468	0.741417417782	0.728813952116	0.63083311634	0.576228181985	0.713001336898	0.729397231924	0.693363454832	0.691843377185	0.682527681303	0.680101711847	0.698198289794	0.812225527162
PE1.141715	0.663465828549	0.669421131806	0.703301083165	0.591793675006	0.616521494216	0.58316582145	0.704635022883	0.638052587844	0.597268931004	0.744395341089	0.578819790803	0.558068694746	0.691809618033	0.603444631008	0.754870711342	0.669319693844	0.623242849168	0.676055856557	0.70272089946	0.599877936377	0.0	0.735945230766	0.589150479962	0.669922969161	0.648116648306	0.70022096614	0.640165236573	0.671090618106	0.621399555785	0.604626874048	0.684741439653	0.632195598247	0.660890349453	0.672542391151	0.628435319941	0.659416722839	0.749842535442	0.756791960162	0.615387472817	0.719510061623	0.760033134241	0.602398447445	0.670648899432	0.575303225467	0.639638885207	0.646386009771	0.705980977831	0.625272690157	0.74312117711	0.683384968584	0.71336634027	0.674585357393	0.68667621711	0.694078278746	0.667573619094	0.663382372847	0.629975317031	0.695802101222	0.593745864836	0.64754038115	0.771150233203	0.653623339859	0.722642456745	0.69552814759	0.658474110331	0.657257953017	0.667308443127	0.715264498007	0.549822753759	0.665041350343	0.612926293276	0.638332318269	0.726505057037	0.719288011715	0.609250070453	0.670228874601	0.764908671391
MP2.141695	0.63347014664	0.676074798406	0.643247481759	0.720919494495	0.808249101673	0.766402038294	0.612499000458	0.771260560132	0.788591441473	0.62336276787	0.763332547854	0.778459933422	0.80426846855	0.745547617226	0.74767893416	0.788263977955	0.705303054667	0.68824060089	0.84147640971	0.787131358667	0.735945230766	0.0	0.723794376902	0.597129121106	0.722027603453	0.835900280944	0.704315477989	0.815491070112	0.733966792877	0.732477046048	0.617084342756	0.80223064274	0.664668430761	0.803467903997	0.786467201473	0.701777216141	0.642038183207	0.889759799944	0.719197928356	0.64185300661	0.552207990619	0.732959520961	0.822559234549	0.766679645665	0.710341677111	0.814998928486	0.865423349432	0.719107160317	0.537889349203	0.599168960117	0.504602947402	0.623247658621	0.658718277193	0.510259781049	0.623212537003	0.665184162615	0.69277749655	0.788739309443	0.792941611503	0.721221937391	0.688236678761	0.653037491707	0.640873567607	0.782197799431	0.775667676266	0.649342955388	0.663041218683	0.853244323975	0.762145761172	0.724279042572	0.745576110269	0.645027995919	0.820181658639	0.845974637757	0.684406530762	0.677832465217	0.727083408991
SN1.141681	0.722669292316	0.664407703643	0.666445560226	0.624046540029	0.718446940153	0.546033575778	0.666972515444	0.604691207198	0.650562129095	0.691027079308	0.625394618704	0.662843626164	0.736256629155	0.553624269786	0.765687213281	0.70871419488	0.588651090598	0.661387493816	0.739354683306	0.627248498247	0.589150479962	0.723794376902	0.0	0.641974484904	0.648436750066	0.753676819182	0.669257496813	0.709444503293	0.601801735613	0.545167674191	0.661832342717	0.726048713945	0.647099142327	0.729929941658	0.645866110722	0.672775625091	0.74973183201	0.793048432369	0.626848386808	0.654422472328	0.722989233692	0.606395257519	0.707074396756	0.661633322717	0.626997561369	0.682113381651	0.762935975032	0.652985948297	0.730467014239	0.671197554195	0.720911245867	0.653742154317	0.676392211727	0.696388233282	0.671471292497	0.65035304881	0.596622518765	0.742469788331	0.657562098624	0.624771923722	0.745657837648	0.67473348914	0.691188142688	0.667060806268	0.716092503646	0.723806234922	0.71481062106	0.75125224341	0.600731431793	0.635506466592	0.690445234615	0.617981450245	0.753809665376	0.793663945467	0.624195166828	0.641616391924	0.771957413642
